,day_number,weekday,daily_light_mean,daily_steps,quarter,user_id
33,34,3,13.857553,205,2,4dfb4e1d
34,35,4,12.00136,484,2,4dfb4e1d
35,36,5,12.948694,887,2,4dfb4e1d
36,37,6,11.92627,26,2,4dfb4e1d
37,38,1,15.550909,4,2,4dfb4e1d
0,1,3,25.672197,244,1,04bb1a76
1,2,4,25.169329,294,1,04bb1a76
2,3,5,21.924149,606,1,04bb1a76
3,4,6,18.78333,154,1,04bb1a76
4,5,7,13.562413,282,1,04bb1a76
5,6,1,2.4011395,0,1,04bb1a76
6,7,2,4.8194237,2,1,04bb1a76
7,8,3,7.6293607,3,1,04bb1a76
8,9,4,7.677209,0,1,04bb1a76
9,10,5,4.1600275,0,1,04bb1a76
10,11,6,7.5584803,0,1,04bb1a76
11,12,7,6.194881,0,1,04bb1a76
12,13,1,5.723325,0,1,04bb1a76
13,14,2,5.2851295,0,1,04bb1a76
14,15,3,4.8367004,0,1,04bb1a76
15,16,4,4.389822,0,1,04bb1a76
16,17,5,3.9315004,0,1,04bb1a76
17,18,6,3.5476725,0,1,04bb1a76
18,19,7,3.1792116,0,1,04bb1a76
19,20,1,2.724109,0,1,04bb1a76
20,21,2,2.1879506,0,1,04bb1a76
21,22,3,1.9143349,0,1,04bb1a76
22,23,4,1.5005193,0,1,04bb1a76
23,25,6,0.5043314,6,1,04bb1a76
0,1,2,22.325132,2331,1,2b34dcf3
1,2,3,9.038442,2845,1,2b34dcf3
2,3,4,42.418396,7611,1,2b34dcf3
3,4,5,46.993324,1808,1,2b34dcf3
4,5,6,7.2795863,4795,1,2b34dcf3
5,6,7,8.141763,3430,1,2b34dcf3
6,7,1,8.986222,5265,1,2b34dcf3
7,8,2,1.1016672,64,1,2b34dcf3
8,9,3,13.397444,4805,1,2b34dcf3
9,10,4,18.481356,7348,1,2b34dcf3
10,11,5,26.36888,83,1,2b34dcf3
11,12,6,9.185905,3715,1,2b34dcf3
12,13,7,9.348632,2269,1,2b34dcf3
13,14,1,6.824852,3312,1,2b34dcf3
14,15,2,12.431644,5075,1,2b34dcf3
15,16,3,14.289584,5508,1,2b34dcf3
16,17,4,13.631784,3223,1,2b34dcf3
17,18,5,7.7821035,4164,1,2b34dcf3
18,19,6,15.206828,0,1,2b34dcf3
19,20,7,6.0429316,245,1,2b34dcf3
20,21,1,8.01504,201,1,2b34dcf3
21,22,2,14.767389,20,1,2b34dcf3
22,23,3,26.972427,97,1,2b34dcf3
23,24,4,14.616321,8,1,2b34dcf3
0,1,6,76.44556,2070,3,2c2dc20d
1,2,7,2.5079293,31,3,2c2dc20d
2,3,1,315.11926,6458,3,2c2dc20d
3,4,2,639.41486,10038,3,2c2dc20d
4,5,3,0.77859837,0,3,2c2dc20d
5,6,4,4.2820005,0,3,2c2dc20d
6,7,5,0.084855735,6,3,2c2dc20d
7,8,4,4.418558,0,3,2c2dc20d
8,9,5,4.8045945,0,3,2c2dc20d
9,10,2,7.320298,2,3,2c2dc20d
10,11,4,865.5691,7274,3,2c2dc20d
11,12,5,17.111053,805,3,2c2dc20d
12,13,6,0.8010579,0,3,2c2dc20d
13,14,7,0.6410936,0,3,2c2dc20d
14,15,1,6.807034,1505,3,2c2dc20d
15,16,2,22.217272,935,3,2c2dc20d
16,17,3,25.802576,230,3,2c2dc20d
17,18,4,11.626357,800,3,2c2dc20d
18,19,5,107.18456,956,3,2c2dc20d
19,20,6,14.0,1,3,2c2dc20d
20,21,7,14.0,27,3,2c2dc20d
21,22,1,14.0,610,3,2c2dc20d
22,23,2,14.0,9,3,2c2dc20d
0,1,2,6.4267735,329,3,464a75fb
1,2,3,8.126465,1940,3,464a75fb
2,3,4,10.522207,758,4,464a75fb
3,4,5,88.32666,2683,4,464a75fb
4,5,6,243.66646,2463,4,464a75fb
5,6,7,7.421143,1878,4,464a75fb
6,7,1,8.244338,1944,4,464a75fb
7,8,2,2.4477746,1485,4,464a75fb
8,9,3,7.6377563,1619,4,464a75fb
9,10,4,43.45892,1938,4,464a75fb
10,11,5,11.221831,2017,4,464a75fb
11,12,6,72.91198,3106,4,464a75fb
12,13,7,7.9512935,2819,4,464a75fb
13,14,1,8.737086,2627,4,464a75fb
14,15,2,5.7853007,2708,4,464a75fb
15,16,3,60.181587,3942,4,464a75fb
16,17,4,75.503265,3772,4,464a75fb
17,18,5,30.215439,3324,4,464a75fb
18,19,6,110.18074,3006,4,464a75fb
19,20,7,22.797876,4152,4,464a75fb
20,21,1,22.106573,2095,4,464a75fb
21,22,2,10.141868,2868,4,464a75fb
22,23,3,10.783994,1531,4,464a75fb
23,24,4,4.2747025,490,4,464a75fb
24,25,5,5.95959,0,4,464a75fb
25,26,6,222.30836,4727,4,464a75fb
26,27,7,0.5545082,1,4,464a75fb
27,28,1,7.62755,1583,4,464a75fb
28,29,2,6.290258,1571,4,464a75fb
29,30,3,6.1068845,2826,4,464a75fb
30,31,4,4.3974676,1843,4,464a75fb
31,32,5,14.112333,1951,4,464a75fb
32,33,6,5.586797,1129,4,464a75fb
33,34,7,37.9499,11,4,464a75fb
34,35,1,2.867693,6,4,464a75fb
35,36,2,0.14487615,193,4,464a75fb
36,37,3,0.23392288,66,4,464a75fb
37,38,4,0.41436312,37,4,464a75fb
38,39,5,0.7494662,0,4,464a75fb
39,40,1,1.3371352,31,4,464a75fb
40,41,2,18.449495,0,4,464a75fb
41,42,3,14.318463,14,4,464a75fb
0,1,3,212.82597,3500,3,4926b18a
1,2,4,2.2226417,0,3,4926b18a
2,3,5,13.943217,0,3,4926b18a
3,4,6,3.2215347,0,3,4926b18a
4,5,7,0.5,0,3,4926b18a
5,6,1,0.5,0,3,4926b18a
6,7,2,0.5,0,3,4926b18a
7,12,7,0.5,0,4,4926b18a
8,16,4,0.5,0,4,4926b18a
9,17,5,0.5,0,4,4926b18a
10,18,6,0.5,0,4,4926b18a
11,19,7,0.5,0,4,4926b18a
12,20,1,0.5,0,4,4926b18a
13,21,2,0.5,0,4,4926b18a
14,23,4,0.5,0,4,4926b18a
15,24,5,0.5,0,4,4926b18a
0,1,1,3.9977798,1232,1,427037b2
1,2,2,5.785506,5364,1,427037b2
2,3,3,14.309183,7448,1,427037b2
3,4,4,10.935922,4351,1,427037b2
4,5,5,13.688678,5816,1,427037b2
5,6,6,6.977992,6090,1,427037b2
6,7,7,3.4458876,4572,1,427037b2
7,8,1,7.3195324,2800,1,427037b2
8,9,2,22.069687,5527,1,427037b2
9,10,3,12.951855,3837,1,427037b2
10,11,4,24.445965,4854,1,427037b2
11,12,5,13.914928,3748,1,427037b2
12,13,6,0.5,0,1,427037b2
13,14,7,0.5,0,1,427037b2
14,15,1,0.5,0,1,427037b2
15,16,2,0.5,1,1,427037b2
16,17,3,0.5,0,1,427037b2
17,18,4,0.5,0,1,427037b2
18,19,5,0.5,0,1,427037b2
19,20,6,0.5,0,1,427037b2
20,21,7,0.5,8,1,427037b2
21,22,1,0.5,4,1,427037b2
22,23,2,0.5,1,1,427037b2
23,24,3,0.5,5,1,427037b2
24,25,4,0.5,0,1,427037b2
0,1,4,14.610613,218,4,0b7d7aec
1,2,5,28.677542,3,4,0b7d7aec
2,3,6,1.5870403,1,4,0b7d7aec
3,5,1,5.512172,0,4,0b7d7aec
4,6,2,7.681081,3,1,0b7d7aec
5,7,3,9.468511,0,1,0b7d7aec
6,8,4,11.476095,0,1,0b7d7aec
7,9,5,11.5,0,1,0b7d7aec
8,10,6,11.5,46,1,0b7d7aec
9,11,7,11.5,2,1,0b7d7aec
10,12,1,11.5,0,1,0b7d7aec
11,13,2,11.5,0,1,0b7d7aec
12,14,3,11.5,0,1,0b7d7aec
13,15,4,11.5,1,1,0b7d7aec
14,16,5,11.5,0,1,0b7d7aec
15,17,6,11.5,0,1,0b7d7aec
16,18,7,11.5,0,1,0b7d7aec
17,19,1,11.5,0,1,0b7d7aec
18,20,2,11.5,0,1,0b7d7aec
19,21,3,11.5,0,1,0b7d7aec
20,22,4,11.5,0,1,0b7d7aec
21,23,5,11.5,0,1,0b7d7aec
22,24,6,11.5,0,1,0b7d7aec
0,1,5,30.467356,2435,2,49e4eade
1,2,6,14.656717,5074,2,49e4eade
2,3,7,142.34467,7535,2,49e4eade
3,4,1,77.21971,6576,2,49e4eade
4,5,2,115.0415,6674,2,49e4eade
5,6,3,29.428112,6251,2,49e4eade
6,7,4,34.24191,6831,2,49e4eade
7,8,5,106.3667,6246,2,49e4eade
8,9,6,63.050655,4292,2,49e4eade
9,10,7,44.90997,4395,2,49e4eade
10,11,1,55.89122,4873,2,49e4eade
11,12,2,58.538464,6812,2,49e4eade
12,13,3,117.094505,5882,2,49e4eade
13,14,4,29.047625,5276,2,49e4eade
14,15,5,48.81857,5171,2,49e4eade
15,16,6,87.27746,5838,2,49e4eade
16,17,7,67.14438,4105,2,49e4eade
17,18,1,33.875244,6401,2,49e4eade
18,19,2,19.072514,4936,2,49e4eade
19,20,3,14.755227,5596,2,49e4eade
20,21,4,124.496544,6982,2,49e4eade
21,22,5,20.567707,3249,2,49e4eade
22,23,6,26.333334,6,2,49e4eade
0,1,1,20.415998,680,3,3268c574
1,2,2,16.212894,0,3,3268c574
2,3,3,14.638194,0,3,3268c574
3,4,4,178.42986,940,3,3268c574
4,5,5,26.598602,43,3,3268c574
5,6,6,15.171657,106,3,3268c574
6,7,7,4.05236,50,3,3268c574
7,8,1,27.872602,82,3,3268c574
8,9,2,56.882935,84,3,3268c574
9,10,3,79.12049,129,3,3268c574
10,11,4,110.160614,103,3,3268c574
11,12,5,138.15,143,3,3268c574
12,13,6,155.76091,39,3,3268c574
13,18,4,302.26093,43,3,3268c574
14,19,5,164.35725,111,3,3268c574
15,20,6,113.32905,303,3,3268c574
16,21,7,96.6853,89,3,3268c574
17,22,1,58.057156,351,3,3268c574
18,23,2,33.720528,123,3,3268c574
19,24,3,39.150635,45,3,3268c574
0,1,5,7.1279354,827,1,0d4800c8
1,2,6,6.279436,4564,1,0d4800c8
2,3,7,5.4794593,3354,1,0d4800c8
3,4,1,8.287316,4232,1,0d4800c8
4,5,2,14.113335,4347,1,0d4800c8
5,6,3,12.333065,5002,1,0d4800c8
6,7,4,71.40579,2317,1,0d4800c8
7,8,5,129.9273,2503,1,0d4800c8
8,9,6,63.15198,3594,1,0d4800c8
9,10,7,127.23772,5998,1,0d4800c8
10,11,1,144.02672,5293,1,0d4800c8
11,12,2,2.4462452,740,1,0d4800c8
12,13,3,16.95783,5382,1,0d4800c8
13,14,4,79.456375,5286,1,0d4800c8
14,15,5,45.206932,4399,1,0d4800c8
15,16,6,120.71067,6660,1,0d4800c8
16,17,7,10.046757,2469,1,0d4800c8
17,18,1,26.847292,2511,1,0d4800c8
18,19,2,30.743147,5013,1,0d4800c8
19,20,3,7.2030835,5358,1,0d4800c8
20,21,4,102.18331,6330,1,0d4800c8
21,22,5,9.614481,3858,1,0d4800c8
22,23,6,2.6,8,1,0d4800c8
0,1,3,20.499035,3705,1,4859a9f9
1,2,4,26.004257,7206,1,4859a9f9
2,3,5,29.62816,6939,1,4859a9f9
3,4,6,7.402429,8105,1,4859a9f9
4,5,7,38.880577,4577,1,4859a9f9
5,6,1,18.750904,4151,1,4859a9f9
6,7,2,26.005196,6726,1,4859a9f9
7,8,3,33.762714,6649,1,4859a9f9
8,9,4,18.327896,5455,1,4859a9f9
9,10,5,21.422892,5817,1,4859a9f9
10,11,6,13.255331,9081,1,4859a9f9
11,12,7,13.390995,5205,1,4859a9f9
12,13,1,26.714407,6371,1,4859a9f9
13,14,2,24.56105,6698,1,4859a9f9
14,15,3,17.154613,6660,1,4859a9f9
15,16,4,23.50085,4900,1,4859a9f9
16,17,5,14.29507,6143,1,4859a9f9
17,18,6,15.229074,6963,1,4859a9f9
18,19,7,8.607794,6376,1,4859a9f9
19,20,1,16.879623,6358,1,4859a9f9
20,21,2,14.213162,4350,1,4859a9f9
21,22,3,24.346449,6138,1,4859a9f9
22,23,4,9.450015,4917,1,4859a9f9
23,24,5,24.300138,6638,1,4859a9f9
24,25,6,9.933575,9473,1,4859a9f9
25,26,7,16.985264,5026,1,4859a9f9
26,27,1,31.620033,6971,1,4859a9f9
27,28,2,13.149216,4928,1,4859a9f9
28,29,3,26.014175,4907,1,4859a9f9
29,30,4,0.43659627,257,1,4859a9f9
30,31,5,2.5354896,338,1,4859a9f9
31,32,6,4.409212,352,1,4859a9f9
32,33,7,15.008906,0,1,4859a9f9
33,34,1,16.527811,285,1,4859a9f9
34,35,2,16.330538,153,1,4859a9f9
35,36,3,1.3536881,54,1,4859a9f9
36,37,4,21.0,0,1,4859a9f9
37,38,5,21.0,34,1,4859a9f9
38,39,6,21.0,0,1,4859a9f9
39,40,2,21.0,2,1,4859a9f9
40,41,3,21.0,0,1,4859a9f9
41,42,4,21.0,1,1,4859a9f9
0,1,4,119.43861,521,2,31f01671
1,2,5,205.71461,5838,2,31f01671
2,3,6,148.81064,5425,2,31f01671
3,4,7,80.28569,4421,2,31f01671
4,5,1,321.22986,5362,2,31f01671
5,6,2,125.9348,5156,2,31f01671
6,7,3,116.917755,4854,2,31f01671
7,8,4,134.74239,5315,2,31f01671
8,9,5,211.11482,4691,2,31f01671
9,10,6,78.14175,4913,2,31f01671
10,11,7,263.43988,5366,2,31f01671
11,12,1,155.31772,4496,2,31f01671
12,13,2,151.32309,4337,2,31f01671
13,14,3,209.50397,4599,2,31f01671
14,15,4,297.56912,6113,2,31f01671
15,16,5,204.87112,5178,2,31f01671
16,17,6,55.808212,4279,2,31f01671
17,18,7,231.89645,5943,2,31f01671
18,19,1,4.659286,73,2,31f01671
19,20,2,223.02248,4994,2,31f01671
20,21,3,58.04352,3646,2,31f01671
21,22,4,64.33937,4202,2,31f01671
22,23,5,128.14458,5406,2,31f01671
23,24,6,150.37883,3847,2,31f01671
24,25,7,92.57037,2982,3,31f01671
25,26,1,37.119713,760,3,31f01671
26,27,2,0.31858295,519,3,31f01671
27,28,3,6.913754,3,3,31f01671
28,29,4,32.151024,738,3,31f01671
29,30,5,68.572426,549,3,31f01671
30,31,6,18.456766,141,3,31f01671
31,32,1,13.694446,0,3,31f01671
32,33,2,27.795977,5,3,31f01671
0,1,1,5.8039036,817,1,372a7950
1,2,2,2.2873697,2396,1,372a7950
2,3,3,10.812683,1983,1,372a7950
3,4,4,36.124123,0,1,372a7950
4,5,5,68.14883,83,1,372a7950
5,6,6,36.81799,1427,1,372a7950
6,7,7,6.3584876,1778,1,372a7950
7,8,1,7.8764052,1681,1,372a7950
8,9,2,19.364738,1698,1,372a7950
9,10,3,6.0,0,1,372a7950
10,11,4,6.0,266,1,372a7950
11,12,5,6.0,3,1,372a7950
12,13,6,6.0,0,1,372a7950
13,14,7,6.0,0,1,372a7950
14,15,1,6.0,0,1,372a7950
15,16,2,6.0,0,1,372a7950
16,17,3,6.0,0,1,372a7950
17,18,4,6.0,0,1,372a7950
18,19,5,6.0,92,1,372a7950
19,20,6,6.0,0,1,372a7950
20,21,7,6.0,0,1,372a7950
21,22,1,6.0,0,1,372a7950
22,23,2,6.0,0,1,372a7950
23,24,3,6.0,3,1,372a7950
0,1,5,33.42057,2350,3,3065aa2f
1,2,6,5.7018566,2514,3,3065aa2f
2,3,7,9.332128,2977,3,3065aa2f
3,4,1,30.979881,3110,3,3065aa2f
4,5,2,30.63035,3764,3,3065aa2f
5,6,3,26.483658,3775,3,3065aa2f
6,7,4,21.83634,4075,3,3065aa2f
7,8,5,21.202572,4253,3,3065aa2f
8,9,6,6.012795,2376,3,3065aa2f
9,10,7,2.1033833,294,3,3065aa2f
10,11,1,32.35654,4685,3,3065aa2f
11,12,2,29.321053,5018,3,3065aa2f
12,13,3,14.191767,3100,3,3065aa2f
13,14,4,39.920483,4119,3,3065aa2f
14,15,5,10.307106,2708,4,3065aa2f
15,16,6,12.36002,2601,4,3065aa2f
16,17,7,11.223572,4900,4,3065aa2f
17,18,1,7.822262,3964,4,3065aa2f
18,19,2,16.849913,3440,4,3065aa2f
19,20,3,20.406536,3367,4,3065aa2f
20,21,4,7.365476,2267,4,3065aa2f
21,22,5,12.0,35,4,3065aa2f
0,1,6,434.9027,2371,3,218faf6f
1,2,7,27.86829,4709,3,218faf6f
2,3,1,35.324894,5118,3,218faf6f
3,4,2,274.87302,6536,3,218faf6f
4,5,3,17.375494,2513,3,218faf6f
5,6,4,21.375504,3620,3,218faf6f
6,7,5,82.30669,6906,3,218faf6f
7,8,6,83.74637,3345,3,218faf6f
8,9,7,37.46955,2297,3,218faf6f
9,10,1,20.161966,3292,3,218faf6f
10,11,2,66.09518,7599,3,218faf6f
11,12,3,25.237757,2695,3,218faf6f
12,13,4,104.82744,5976,3,218faf6f
13,14,5,69.83667,7478,3,218faf6f
14,15,6,23.174053,4331,3,218faf6f
15,16,7,26.270998,5105,3,218faf6f
16,17,1,8.313345,2555,3,218faf6f
17,18,2,32.2673,101,3,218faf6f
18,19,3,204.1108,1867,3,218faf6f
19,20,4,50.81411,6026,3,218faf6f
20,21,5,27.71986,2459,3,218faf6f
21,22,6,240.07747,6047,3,218faf6f
22,23,7,112.16865,4303,3,218faf6f
23,24,1,141.72304,5510,3,218faf6f
24,25,2,30.110283,3633,3,218faf6f
25,26,3,34.967323,5148,3,218faf6f
26,27,6,13.026841,107,3,218faf6f
27,28,7,73.92109,3099,3,218faf6f
28,29,1,71.48641,3749,3,218faf6f
29,30,2,54.081738,4206,3,218faf6f
30,31,3,18.308718,150,3,218faf6f
31,32,4,1.609018,1,3,218faf6f
32,33,5,2.859675,0,3,218faf6f
33,34,6,2.1158457,91,3,218faf6f
34,35,7,1.7549412,52,3,218faf6f
35,36,1,1.1037292,7,3,218faf6f
36,37,2,3.5968585,13,3,218faf6f
37,38,3,11.446608,3,3,218faf6f
38,39,4,7.9396753,122,3,218faf6f
0,1,5,122.80733,4193,3,0c4e2d68
1,2,6,19.049818,4350,3,0c4e2d68
2,3,7,33.86576,562,3,0c4e2d68
3,4,1,4.0007825,2357,3,0c4e2d68
4,5,2,16.77548,6138,3,0c4e2d68
5,6,3,54.735096,5959,3,0c4e2d68
6,7,4,33.846165,6267,3,0c4e2d68
7,8,5,52.309658,5799,3,0c4e2d68
8,9,6,35.06208,2455,3,0c4e2d68
9,10,7,4.699039,1433,3,0c4e2d68
10,11,1,23.469248,5793,3,0c4e2d68
11,12,2,20.540575,6639,3,0c4e2d68
12,13,3,49.938354,5498,3,0c4e2d68
13,14,4,8.946429,526,3,0c4e2d68
14,15,5,25.580873,4954,3,0c4e2d68
15,16,6,5.232174,3029,3,0c4e2d68
16,17,7,394.47513,8704,3,0c4e2d68
17,18,1,64.3054,3744,3,0c4e2d68
18,19,2,92.335785,4578,3,0c4e2d68
19,20,3,33.34969,3989,3,0c4e2d68
20,21,4,24.361664,5413,3,0c4e2d68
21,22,5,11.222893,6140,3,0c4e2d68
22,23,6,8.824666,72,3,0c4e2d68
23,24,7,298.24603,3943,3,0c4e2d68
24,25,1,30.509684,3971,3,0c4e2d68
25,26,2,58.606903,3432,3,0c4e2d68
26,27,3,39.450245,4896,3,0c4e2d68
27,28,4,30.854437,4423,3,0c4e2d68
28,29,5,6.6597266,167,3,0c4e2d68
29,30,6,12.662674,2678,3,0c4e2d68
30,31,7,0.46807075,0,3,0c4e2d68
31,32,1,0.85253406,28,3,0c4e2d68
32,33,2,1.3288509,10,3,0c4e2d68
33,34,3,1.8143599,2,3,0c4e2d68
34,35,4,2.258673,1,3,0c4e2d68
35,36,5,2.8069422,1,3,0c4e2d68
36,37,6,3.2633667,1,3,0c4e2d68
37,38,7,3.714918,3,3,0c4e2d68
38,39,1,4.282035,4,3,0c4e2d68
39,40,2,4.744745,2,3,0c4e2d68
40,41,3,5.181594,0,3,0c4e2d68
41,42,4,5.909743,0,3,0c4e2d68
42,43,5,6.2599816,0,3,0c4e2d68
43,44,6,6.7916017,0,3,0c4e2d68
44,45,7,7.3635263,0,3,0c4e2d68
45,46,1,7.560705,0,3,0c4e2d68
46,47,2,8.019509,17,3,0c4e2d68
47,48,3,11.301606,319,3,0c4e2d68
48,49,4,12.8411665,8,3,0c4e2d68
49,50,5,26.739431,12,3,0c4e2d68
50,51,6,17.44124,125,3,0c4e2d68
51,52,7,7.5,10,3,0c4e2d68
52,53,1,7.5,10,4,0c4e2d68
53,54,2,7.5,688,4,0c4e2d68
54,55,3,7.5,358,4,0c4e2d68
55,56,4,7.5,328,4,0c4e2d68
56,57,5,7.5,495,4,0c4e2d68
57,58,6,7.5,10,4,0c4e2d68
58,59,7,7.5,0,4,0c4e2d68
59,60,1,7.5,631,4,0c4e2d68
60,61,2,7.5,334,4,0c4e2d68
0,1,1,5.330379,711,1,50b2b84b
1,2,2,83.25139,1184,1,50b2b84b
2,3,4,1.3411653,184,1,50b2b84b
3,4,5,7.7589245,1817,1,50b2b84b
4,5,6,7.0810723,157,1,50b2b84b
5,6,7,9.377064,914,1,50b2b84b
6,7,1,0.5,57,1,50b2b84b
7,8,2,0.5,5,1,50b2b84b
8,9,3,0.5,8,1,50b2b84b
9,10,4,6.084423,494,1,50b2b84b
10,11,5,13.265307,1064,1,50b2b84b
11,12,6,28.619423,3605,1,50b2b84b
12,13,7,5.5782876,678,1,50b2b84b
13,14,1,48.34323,3482,1,50b2b84b
14,15,2,3.47316,1169,1,50b2b84b
15,16,3,0.9142939,843,1,50b2b84b
16,17,4,0.6372943,972,1,50b2b84b
17,18,5,0.82575005,1614,1,50b2b84b
18,19,6,5.8771033,793,1,50b2b84b
19,20,1,10.327735,1585,1,50b2b84b
20,21,2,10.142272,1813,1,50b2b84b
21,22,3,0.75311613,5,1,50b2b84b
22,23,4,0.9961833,1459,1,50b2b84b
23,24,5,1.2148649,609,1,50b2b84b
24,25,6,1.8931488,714,1,50b2b84b
25,26,7,13.967795,244,1,50b2b84b
26,27,1,13.25095,1575,2,50b2b84b
27,28,2,6.268554,2152,2,50b2b84b
28,29,3,1.2606703,2386,2,50b2b84b
29,30,4,3.4945338,2352,2,50b2b84b
30,31,5,29.889181,59,2,50b2b84b
0,1,4,18.243956,442,2,25eba023
1,2,5,30.42346,2633,2,25eba023
2,3,6,2.9185288,12,2,25eba023
3,4,7,0.6022655,9,2,25eba023
4,7,3,10.278193,0,2,25eba023
5,12,1,9.562986,9,2,25eba023
6,13,2,10.108736,4,2,25eba023
7,14,3,3.2479088,0,2,25eba023
8,15,4,1.8833902,0,2,25eba023
9,16,5,1.7889475,0,2,25eba023
10,17,6,1.5911479,0,2,25eba023
11,18,7,1.3316089,0,2,25eba023
12,19,1,1.1938231,0,2,25eba023
13,20,2,1.4304625,0,2,25eba023
14,21,3,4.742087,0,2,25eba023
15,22,4,4.0984955,10,2,25eba023
16,23,5,0.0,14,2,25eba023
0,1,2,86.554665,3082,2,0417c91e
1,2,3,21.128145,3208,2,0417c91e
2,3,4,191.49243,5123,2,0417c91e
3,4,5,298.27472,6049,2,0417c91e
4,5,6,79.72121,3587,2,0417c91e
5,6,7,74.2007,4719,2,0417c91e
6,7,1,77.905014,4757,2,0417c91e
7,8,2,53.074627,3895,2,0417c91e
8,9,3,158.95361,5350,2,0417c91e
9,10,4,37.595592,2412,2,0417c91e
10,11,5,90.80618,4524,2,0417c91e
11,12,6,62.77247,4205,2,0417c91e
12,13,7,63.598938,3627,2,0417c91e
13,14,1,162.43094,4477,2,0417c91e
14,15,2,50.683754,2906,2,0417c91e
15,16,3,65.99834,2476,2,0417c91e
16,17,4,263.19833,2896,2,0417c91e
17,18,5,281.88782,3591,2,0417c91e
18,19,6,31.867039,3395,2,0417c91e
19,20,7,34.26674,4938,3,0417c91e
20,21,1,32.48524,3719,3,0417c91e
21,22,2,103.27457,2247,3,0417c91e
22,23,3,74.74529,646,3,0417c91e
23,24,4,54.03244,2343,3,0417c91e
24,25,5,45.17689,3506,3,0417c91e
25,26,6,171.94122,4641,3,0417c91e
26,27,7,83.36235,3584,3,0417c91e
27,28,1,342.62686,3698,3,0417c91e
28,29,2,220.95184,4120,3,0417c91e
29,30,3,242.78548,4161,3,0417c91e
30,31,4,311.3739,3874,3,0417c91e
31,32,5,4.5540853,0,3,0417c91e
32,33,6,0.5096696,0,3,0417c91e
33,34,7,12.3389635,9,3,0417c91e
34,35,1,5.4008956,2,3,0417c91e
35,36,2,4.8534026,1,3,0417c91e
36,37,3,4.6811337,0,3,0417c91e
37,38,4,4.4833717,12,3,0417c91e
38,39,5,4.3256817,0,3,0417c91e
39,40,6,4.1631455,0,3,0417c91e
40,41,7,3.9889514,0,3,0417c91e
41,42,1,3.8054738,0,3,0417c91e
42,43,2,3.6428337,0,3,0417c91e
43,44,3,3.4898756,0,3,0417c91e
44,45,4,3.3104808,0,3,0417c91e
45,46,5,3.1223714,0,3,0417c91e
46,47,6,6.582908,324,3,0417c91e
47,48,1,7.0,3,3,0417c91e
0,1,6,25.47545,2953,2,12380b06
1,2,7,38.165623,2720,2,12380b06
2,3,1,44.080715,1883,2,12380b06
3,4,2,9.232662,2000,2,12380b06
4,5,3,17.658022,1133,2,12380b06
5,6,4,69.80158,3877,2,12380b06
6,7,5,60.52466,2953,2,12380b06
7,8,6,394.1091,1990,2,12380b06
8,9,7,6.4705276,1416,2,12380b06
9,10,1,33.23753,2052,2,12380b06
10,11,2,11.10346,1052,2,12380b06
11,12,3,12.679718,1556,2,12380b06
12,13,4,12.372733,1311,2,12380b06
13,14,5,12.955827,1075,2,12380b06
14,15,6,6.5898213,2563,2,12380b06
15,16,7,56.80084,3448,2,12380b06
16,17,1,27.354742,3325,2,12380b06
17,18,2,81.875946,2414,2,12380b06
18,19,3,2.6936736,2854,2,12380b06
19,20,4,10.582212,1504,2,12380b06
20,21,5,6.8446736,225,2,12380b06
21,22,6,8.413972,2830,2,12380b06
22,23,7,79.42518,4756,2,12380b06
23,24,1,0.5,35,2,12380b06
0,1,4,46.908367,3404,3,06c8b2fb
1,2,5,111.17498,9608,3,06c8b2fb
2,3,6,47.390766,6470,3,06c8b2fb
3,4,7,320.46558,7933,4,06c8b2fb
4,5,1,52.396957,5752,4,06c8b2fb
5,6,2,45.306713,5688,4,06c8b2fb
6,7,3,146.56172,6231,4,06c8b2fb
7,8,4,63.20283,7044,4,06c8b2fb
8,9,5,106.16988,5089,4,06c8b2fb
9,10,6,82.595825,7383,4,06c8b2fb
10,11,7,33.172474,6695,4,06c8b2fb
11,12,1,18.528746,6473,4,06c8b2fb
12,13,2,41.182056,4998,4,06c8b2fb
13,14,3,87.21762,5049,4,06c8b2fb
14,15,4,24.580004,3906,4,06c8b2fb
15,16,5,26.746872,6711,4,06c8b2fb
16,17,6,69.64763,8764,4,06c8b2fb
17,18,7,106.72915,6660,4,06c8b2fb
18,19,1,20.85074,4489,4,06c8b2fb
19,20,2,26.312265,6306,4,06c8b2fb
20,21,3,24.27426,6452,4,06c8b2fb
21,22,4,33.81244,4991,4,06c8b2fb
22,23,5,29.189259,5849,4,06c8b2fb
23,24,6,107.302055,4963,4,06c8b2fb
24,25,7,39.18601,4405,4,06c8b2fb
25,26,1,14.430626,967,4,06c8b2fb
26,27,2,3.8904908,20,4,06c8b2fb
27,28,3,10.923292,8,4,06c8b2fb
28,29,4,21.659397,55,4,06c8b2fb
29,30,5,1.6270411,0,4,06c8b2fb
30,31,6,10.476209,0,4,06c8b2fb
31,32,7,115.51834,77,4,06c8b2fb
32,33,1,1.7316115,0,4,06c8b2fb
33,34,2,0.027051533,2,4,06c8b2fb
34,35,3,0.089214265,1,4,06c8b2fb
35,36,4,0.24634278,0,4,06c8b2fb
36,37,6,0.43059567,0,4,06c8b2fb
37,38,7,0.55688727,1,4,06c8b2fb
38,39,1,0.6896811,22,4,06c8b2fb
39,40,2,0.7839315,23,4,06c8b2fb
40,41,3,0.8947004,46,4,06c8b2fb
